ID,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response
10642,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2106,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10364,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5954,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1137,-0.6861374151518922,3.8115322086764243,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2541,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1142,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2276,1.38361403210562,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2807,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6471,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6131,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6233,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4148,2.418489755734376,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4947,-0.6861374151518922,3.8115322086764243,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,-0.27948154232004163,2.3863383621027245
3225,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
7540,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10648,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1992,0.8661761702912419,3.8115322086764243,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
7851,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8594,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
7059,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2815,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2416,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
7999,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,3.5780538195788045,2.3863383621027245
9213,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9697,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3916,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2021,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1581,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
564,2.418489755734376,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,-0.27948154232004163,2.3863383621027245
6619,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9081,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
178,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
916,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5512,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8970,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10581,2.418489755734376,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5300,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5154,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8346,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
1676,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9286,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2426,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
5172,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5562,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3436,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3921,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3403,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
22,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10965,-0.6861374151518922,3.8115322086764243,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9426,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6605,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,-0.27948154232004163,-0.41905205727776557
3136,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8737,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
11088,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
716,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
466,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9135,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10623,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8151,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5140,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10160,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4945,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10584,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6071,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3386,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8939,1.901051893919998,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9925,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4320,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5389,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,-0.27948154232004163,-0.41905205727776557
6036,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,3.5780538195788045,-0.41905205727776557
182,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
203,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
11025,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10203,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4607,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3711,-0.6861374151518922,3.8115322086764243,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,3.5780538195788045,-0.41905205727776557
3696,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2532,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9214,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4943,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,3.5780538195788045,-0.41905205727776557
35,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
2258,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4322,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
713,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4702,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3281,1.901051893919998,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
702,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2004,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4769,2.418489755734376,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,-0.27948154232004163,-0.41905205727776557
4437,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8724,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10741,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1991,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6931,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,3.5780538195788045,2.3863383621027245
11096,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
304,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3665,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10591,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5036,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5547,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,3.5780538195788045,2.3863383621027245
7822,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8541,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10955,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
4368,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9671,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
2256,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4279,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5371,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
9240,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9460,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9504,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
8692,1.901051893919998,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
448,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8314,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,3.5780538195788045,-0.41905205727776557
8420,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3174,-0.6861374151518922,3.8115322086764243,8.575157918856847,-0.28041042210290024,3.5198326035319103,3.5780538195788045,2.3863383621027245
7685,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3179,-1.2035752769662702,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9780,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10681,1.38361403210562,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10232,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4184,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9120,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
891,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10381,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3525,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6818,1.38361403210562,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3526,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8181,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1029,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
7369,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2574,0.34873830847686393,3.8115322086764243,8.575157918856847,-0.28041042210290024,3.5198326035319103,-0.27948154232004163,2.3863383621027245
8159,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1160,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10242,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5253,1.901051893919998,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5966,1.38361403210562,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,-0.27948154232004163,-0.41905205727776557
5314,2.418489755734376,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5081,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5123,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5756,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8036,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9058,-0.6861374151518922,3.8115322086764243,-0.11661592818028352,3.566201257787191,-0.2841044199080856,3.5780538195788045,2.3863383621027245
5057,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
254,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,-0.27948154232004163,-0.41905205727776557
4179,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3710,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
7627,-1.2035752769662702,3.8115322086764243,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,3.5780538195788045,2.3863383621027245
4501,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6424,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3075,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4992,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
5252,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
7444,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6919,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3537,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10277,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2453,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
7972,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
895,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1177,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
7141,0.8661761702912419,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
7232,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8477,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2457,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
988,-0.6861374151518922,3.8115322086764243,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
7930,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4587,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6682,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6222,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10299,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
3083,1.38361403210562,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8953,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
1503,-1.2035752769662702,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
8650,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10862,1.38361403210562,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
2782,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6941,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10972,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,3.5198326035319103,3.5780538195788045,-0.41905205727776557
10708,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
6583,-0.6861374151518922,3.8115322086764243,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
3641,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10156,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4299,2.418489755734376,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
3469,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5063,0.34873830847686393,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
10727,-0.16869955333751413,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
9624,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
5156,1.38361403210562,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
4376,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,3.566201257787191,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
8923,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,2.3863383621027245
8461,-0.6861374151518922,-0.2623616816679757,-0.11661592818028352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.41905205727776557
